WA,3.8,4.0,11.4,16.9,54.63938009,314.4,11.8,15.2,27.6,34.35,70.72503420000001,15.6,7.709750567,80.0,45465.0,25.1,4.0,25.7,17934.0,42.99356387526316,12.0,14.392988099518519
IA,3.1,3.2,9.4,17.8,106.2965047,403.8,9.7,17.4,27.3,68.83,64.98693542,13.4,5.9614450020000005,95.0,40422.0,33.5,4.0,25.4,17267.0,40.72948328,10.8,10.118499173200002
IL,3.4,3.3,9.6,20.8,61.79496189,331.6,9.4,15.1,30.3,66.08,58.63671572,12.4,6.556349505,37.0,55193.0,26.3,2.0,17.3,22638.0,39.23847695,9.3,15.00766289702
TX,4.0,5.2,13.9,12.8,74.67166365438597,214.1,18.45,20.5,35.8,73.69,23.233921213750012,30.750000000000004,6.106870229,50.0,32086.0,26.0,2.0,38.8,11554.0,73.59550562,16.85,11.442085291963853
VA,3.2,3.2,9.4,16.1,49.68869039,292.5,9.3,15.5,34.0,39.88,72.73904427,13.6,5.067771979,18.0,62446.0,22.3,1.0,17.2,28597.0,32.47192833,9.8,9.105495009
OK,4.3,4.3,12.6,13.8,96.03569201,467.5,12.8,20.4,33.6,45.93,55.32449726,17.7,3.981900453,34.0,51199.0,29.3,2.0,17.2,21349.0,38.28375776,10.8,24.89776356
NC,3.9,4.0,12.3,12.5,75.69348591,362.7,12.2,18.5,31.8,45.08,51.97781885,18.4,7.576054956,55.0,41328.0,26.4,3.0,29.2,18264.0,53.42019544,13.6,16.073753178079997
IL,3.6,3.6,10.5,19.8,97.91347758,429.9,10.5,16.8,31.5,56.73,53.45161289999999,14.2,8.715319662,94.0,46878.0,27.1,4.0,20.3,18587.0,40.44776119,10.4,15.00766289702
GA,4.6,4.9,14.6,11.5,87.50479478,568.7,15.7,21.0,42.0,57.53,34.87383798,25.4,11.553544500000001,99.0,30835.0,29.7,4.0,37.5,11384.0,79.26490985,16.85,14.893421475186669
AR,4.2,4.8,13.2,14.3,82.56589394,462.8,14.5,22.7,32.5,116.2825,36.81109844,23.6,5.6454312170000005,30.0,37080.0,36.7,2.0,27.2,16407.0,63.17260657,12.1,13.681159087148151
GA,4.0,4.2,12.5,14.0,75.56601854,557.6,13.1,18.5,40.2,89.45,55.67060346,21.3,9.595266678,89.0,40550.0,28.1,4.0,32.5,16348.0,68.55095541,12.9,14.893421475186669
PA,4.1,3.7,12.1,17.3,70.41765388,380.0,10.9,19.5,34.7,57.67,53.25472183,14.8,5.628332565,71.0,43343.0,29.0,3.0,20.6,19476.0,39.77766492,11.2,14.49695564
ND,2.5,2.5,7.4,21.7,85.24509784011904,248.6,7.5,16.4,30.1,50.72,70.2020202,12.3,1.542699725,60.0,67344.0,35.5,3.0,12.0,22073.0,28.07017544,9.6,6.2710039295
SC,4.3,4.8,13.9,13.8,93.15691414,418.0,15.4,22.0,38.1,71.75,37.37234336,25.0,5.695586805,53.0,37715.0,27.2,3.0,41.2,16040.0,78.27116637,15.3,14.217031124592594
