TX,3.3,3.9,10.6,17.7,65.83567416,388.9,12.1,18.5,34.4,84.14,35.55146212,20.6,4.866995074,24.0,39030.0,29.0,1.0,28.3,18553.0,64.23611111,11.3,11.442085291963853
SC,4.0,4.2,12.9,13.9,71.14722024,406.9,12.8,18.4,36.5,47.95,53.33019811,18.4,6.944444444,29.0,38878.0,25.1,2.0,33.1,15371.0,55.66170026,12.7,11.48330853
KS,2.9,3.1,9.0,15.8,92.38501146,387.8,9.3,16.7,29.0,45.09,62.781844799999995,13.6,5.455202312000001,38.0,52749.0,29.3,2.0,16.7,22092.0,37.53999289,10.7,14.596716772
MS,3.6,3.4,10.9,16.2,62.706084600000004,356.6,10.2,18.2,32.1,68.12,71.48608644,16.1,5.197059801,2.0,51389.0,27.5,1.0,20.5,20395.0,44.36934698,9.2,14.14939497
TX,3.7,4.1,11.7,13.2,133.07477910374996,584.2,12.9,17.6,32.9,88.58,37.92102207,21.2,9.634317862,100.0,32826.0,29.5,4.0,37.7,13857.0,85.02377179,15.8,11.442085291963853
ME,3.5,3.2,10.5,19.8,68.98774335,271.6,9.5,14.2,31.5,41.63,54.44621333,11.4,5.1796479380000005,25.0,50002.0,18.9,1.0,19.6,23399.0,37.60646429,8.8,15.13953606
TX,2.9,3.1,8.8,19.0,66.82760087,301.2,9.3,12.8,28.7,39.25,67.0856664,14.1,4.529805817,20.0,64533.0,23.1,1.0,13.8,28322.0,28.9984423,10.4,8.974696964
FL,4.0,3.9,12.2,17.4,111.93447959999999,408.8,11.4,18.6,33.3,60.0,55.09512259,16.4,7.860450573,77.0,40094.0,26.2,4.0,24.4,19007.0,50.23349798,11.9,20.04895765
NE,2.6,2.9,8.0,20.7,37.40834954,232.3,8.5,14.8,26.9,49.89,73.37850920000001,11.6,3.177257525,3.0,58162.0,30.0,1.0,12.2,25158.0,23.31047992,9.6,8.6455494848
TX,3.1,3.6,9.6,16.4,77.65201721,354.3,10.9,15.5,31.5,65.95,46.13565912,18.4,4.793146451,27.0,52886.0,29.0,2.0,22.2,24313.0,58.54990173,11.4,11.37074308
GA,4.2,4.3,12.9,12.4,70.68545143954543,319.5,13.6,18.2,39.9,68.12,44.68085106,21.3,8.456243855,50.0,33893.0,30.8,2.0,35.6,12140.0,62.92134832,16.5,14.893421475186669
AR,4.1,4.4,12.3,15.6,92.34853878,464.7,12.9,21.9,33.7,46.74,43.72112558,18.8,7.688679245,60.0,40556.0,30.7,3.0,26.7,22300.0,46.18204032,11.1,13.681159087148151
IA,3.1,3.2,9.4,17.9,92.76227969,311.0,9.6,17.4,27.3,63.17,62.06293706,13.3,4.071246819,46.0,42582.0,30.4,2.0,24.6,18671.0,45.35232384,11.1,10.118499173200002
MT,3.4,3.6,10.3,16.2,133.07477910374996,368.50531914893617,11.0,16.0,27.6,51.15,45.11627907,13.4,4.3893129769999994,51.12765957446808,40140.0,27.8,2.4893617021276597,18.6,17344.0,35.97122302,11.6,16.5465929141
KY,4.5,5.3,14.1,10.9,103.6042318,503.0,16.4,25.9,40.4,99.72,40.19861831,25.6,6.083193075,62.0,30460.0,35.4,3.0,37.5,14427.0,57.65931373,14.4,24.86390448522435
AZ,3.7,3.5,11.4,16.2,76.52461515,337.4,11.0,14.6,31.1,30.51,65.73814293,16.1,6.168174515,34.0,45871.0,18.1,2.0,25.9,19381.0,49.819848453999995,9.4,21.78078641
AR,4.8,5.6,15.7,10.7,82.55933953,542.5,17.9,26.6,41.4,86.35,41.96911197,30.2,10.60724524,48.0,29541.0,38.0,2.0,43.1,11277.0,87.60680157249999,16.85,13.681159087148151
OH,3.9,3.5,11.0,18.8,65.10016456,372.8,10.3,18.6,36.2,66.21,61.91414413,14.2,5.321673832,52.0,62158.0,26.1,3.0,15.4,25841.0,33.6022971,10.0,34.66719396625
IL,3.6,3.6,10.5,19.9,64.53398238,380.6,10.4,16.2,34.4,51.77,68.32139096,15.4,7.754010695,65.0,52448.0,24.7,3.0,23.8,21566.0,44.54629093,9.9,16.51859141
KY,4.6,5.4,13.9,11.1,115.57823359999999,595.1,16.1,25.9,41.5,116.14,46.43646879,24.3,9.255134867999999,82.0,34271.0,35.1,4.0,31.5,13647.0,59.94752952,13.4,31.38642395
AR,4.2,4.9,12.9,14.6,87.08078417,459.2,14.0,22.1,34.3,64.09,59.22377794,20.7,8.056798889,28.0,37761.0,39.8,2.0,27.9,13970.0,56.55258765,11.9,13.681159087148151
KY,4.0,4.5,11.9,13.1,63.8375429,385.9,13.5,21.9,41.4,86.85,64.31134419,19.9,6.24691305,12.0,50407.0,27.8,1.0,21.8,22613.0,52.11237348684686,10.9,13.60199331
AL,4.6,4.8,13.9,13.4,55.53263732,381.8,14.7,19.3,35.4,59.09,59.51766355,20.8,6.683817345,5.0,46931.0,29.4,1.0,25.0,18003.0,42.29231933,12.3,7.838065565
IA,3.0,3.0,9.0,19.8,64.56820016,264.5,9.0,17.7,27.1,56.09,58.73397436,12.5,4.92279468,17.0,50788.0,24.4,1.0,14.2,20487.0,21.54666667,10.3,10.118499173200002
TN,4.8,4.9,14.2,11.2,115.19381670000001,510.3,14.3,22.5,35.2,49.68,45.464868700000004,22.7,8.228397742,73.0,37151.0,39.1,3.0,30.7,16346.0,56.11133522,13.3,21.70430469
NE,2.9,3.2,8.8,17.9,105.93220339999999,347.6,9.6,17.3,28.1,47.23,65.68213783,14.6,2.621057308,76.0,45771.0,30.4,4.0,18.0,19006.0,35.42319749,11.2,8.6455494848
